id,gid,lg,na,bid,bna,bsl,stt,st,rat,rtxt,sri,rii,mna,dtim,avd,time_estimation,ac,adb,acr,acod,cav,mav,ism,isn,isd,dls,dch,dct,tch,mcc,mtyp,trc,ttyp,sl,an,aid,cus/0/id,cus/0/na,cus/0/sl,cus/1/id,cus/1/na,cus/1/sl,css,adc,att,amt,atbt,hsp,pdto,pri,act,pmsg,ttrev,trt,trts,des,iss,finalRank,dcl,smr,htd,htc,fm,inc,itg,ipt,ipos,gtl,Lon,Lat,ius,icr,iush,ust,usicon,uscom,uscomid,sha,shc,rgrl,ida,dtxt,otxt,mofs,mdis,ipa,ptxt,mpro,iccm,isVatInc,hrd,hasv,fids/0,fids/1,fids/2,fids/3,fids/4,fids/5,fids/6,fids/7,verticalType,verticals/0,mentyp,isub,isds,prtg,ctav,spd/cat,spd/type,spd/token,sldk,cld,tpvc,prom,ismgrtd,isfof,rnk/rtrk,rnk/orrk,rnk/acrk,rnk/frrk,rnk/rork,rnk/inrk,dhcvid,isTalabatPro,is_tpro,is_tstar,tstar_desc,sponsored_rank,cus/2/id,cus/2/na,cus/2/sl,cus/3/id,cus/3/na,cus/3/sl,fids/8,fids/9,fids/10,fids/11,fids/12,fids/13,fids/14,fids/15,verticals/1,ftgs/0,cus/4/id,cus/4/na,cus/4/sl,cus/5/id,cus/5/na,cus/5/sl,verticals/2,verticals/3,verticals/4,verticals/5
5546,0,LAVENA_SWEET_636239846667171704.jpg,Lavena,11041,"Lavena, Shuwaikh",lavena-shuwaikh,0,0,4.2,Very good,true,2,0,120,Within 120 mins,120 - 130 mins,true,true,false,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,lavena,,,22,Desserts,,,,,Desserts,,,,,true,2,,07/14/2016 17:05:17,,0,123 ratings,123,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_5.jpg,47.92777,29.32037,false,false,false,,,,0,1,1,false,true,10% OFF orders above KD 1.00,10% OFF orders above KD 1.00,0,0,false,,0,false,false,false,true,62,32,27,623,628,28,100003,100004,0,0,1,false,false,3,0,,,,15.513,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,53,,,,,,,,,,,,,,,,,,,
5577,0,Baiz(1)_636063523126591017.jpg,Baiz,11166,"Baiz, Mangaf",baiz-mangaf,0,0,3.9,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,baiz,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,07/20/2016 19:49:02,,0,139 ratings,139,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_9.jpg,48.131066,29.09494,false,false,false,,,,0,32,4,false,false,,,0,0,false,,0,false,false,false,true,62,28,100003,,,,,,0,0,1,false,false,3,0,,,,28.001,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5581,0,Anoosh_636050605134654308.jpg,Anoosh,11203,"Anoosh, Salmiya",anoosh-salmiya,0,0,3.3,Good,true,1,0,60,Within 60 mins,60 - 70 mins,true,false,false,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,anoosh,,,9,Seafood,,26,Egyptian,,"Seafood, Egyptian, Indian",,,,,false,0,,07/21/2016 13:01:47,,0,22 ratings,22,,false,143,,,false,false,false,false,false,false,false,autohero_Seafood_4.jpg,48.08148499999993,29.336479,true,true,false,,,Coka,1,9,2,false,false,,Free Seafood Pasta With Sauce with orders over KD 10.00,0,0,true,Free Seafood Pasta With Sauce with orders over KD 10.00,0,false,false,false,true,62,100002,100004,,,,,,0,0,1,false,false,0,0,,,,1.703,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,5,Indian,,,,,,,,,,,,,,,,,,,,,,,,
5590,0,BB-Navy-Burger_636068740182660873.jpg,B&B Navy Burger & Burrito,11223,"B & B Navy Burger & Burrito, Sharq",b-b-navy-burger-burrito-sharq,0,0,4,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,b-b-navy-burger-burrito,,,25,Mexican,,12,Sandwiches,,"Mexican, Sandwiches, Burgers",,,,,false,0,,07/23/2016 14:53:15,,0,2 ratings,2,,false,143,,,false,false,false,false,false,false,false,autohero_Mexican_1.jpg,47.981389,29.388889,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,100003,,,,0,0,1,false,false,2,0,,,,10.947,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,14,Burgers,,,,,,,,,,,,,,,,,,,,,,,,
5672,0,Tanoor-Albasha_636057533411766578.jpg,Tanoor Al Basha,11370,"Tanoor Al Basha, Khaitan",tanoor-al-basha-khaitan,0,0,3.5,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,tanoor-al-basha,,,21,Turkish,,26,Egyptian,,"Turkish, Egyptian, Shawarma & Doner",,,,,false,0,,08/02/2016 00:00:00,,0,61 ratings,61,,false,143,,,false,false,false,false,false,false,false,autohero_Turkish_2.jpg,47.96767,29.2864,true,true,false,,,Coka,1,16,3,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,53,,,,0,0,1,false,false,0,0,,,,12.396,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,332,Shawarma & Doner,,,,,,,,,,,,,,,,,,,,,,,,
5680,0,Mangosha-Ala-Altayer_636081630019083719.jpg,Mangosha Ala Altayer,11385,"Mangosha Ala Altayer, Khaitan",mangosha-ala-altayer-khaitan,0,0,3,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,mangosha-ala-altayer,,,24,Breakfast,,26,Egyptian,,"Breakfast, Egyptian, Pizzas",,,,,false,0,,08/02/2016 17:27:26,,0,45 ratings,45,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_3.jpg,47.968227,29.292366,false,false,false,,,,0,16,3,false,true,KD 3.00 OFF orders above KD 20.00,KD 3.00 OFF orders above KD 20.00,0,2,false,,0,false,false,false,true,62,28,29,100002,,,,,0,0,1,false,false,0,0,,,,12.043,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,13,Pizzas,,,,,,,,,,,,,,,,,,,,,,,,
5691,0,ORIENTAL_636069527883036371.jpg,Oriental Restaurant,11436,"Oriental Restaurant, Salmiya",oriental-restaurant-salmiya,0,0,4,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,true,true,false,false,Open,0.5,0,0,0.5,0,0,0,oriental-restaurant,,,14,Burgers,,24,Breakfast,,"Burgers, Breakfast",Divya Delivery charge,Divya Tourist tax,Divya Municipal Tax,Divya Talabat Charge ,true,5,,08/07/2016 16:49:47,,0,58 ratings,58,,false,143,,,false,false,true,false,false,false,false,autohero_Burgers_3.jpg,48.06932,29.3349,false,false,false,,,,0,9,2,false,true,KD 0.20 OFF orders above KD 4.00,KD 0.20 OFF orders above KD 4.00,0,0,true,Free Palak Paneer with orders over KD 25.00,0,false,false,false,true,62,32,27,623,628,28,29,100002,0,0,1,false,false,2,0,,,,0.542,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100003,53,,,,,,,,,,,,,,,,,,
5719,0,Saraya-Palace__Awtar_636063609229490446.jpg,Saraya Palace,11693,"Saraya Palace, Salmiya",saraya-palace-salmiya,0,0,4,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,true,true,false,false,false,Open,0.5,0,0,0,0,0,0,saraya-palace,,,3,Lebanese,,395,Arabic,,"Lebanese, Arabic",,,,,true,5,,08/28/2016 11:25:17,,0,50 ratings,50,,false,143,,,false,false,false,false,false,false,false,autohero_Lebanese_2.jpg,48.08729,29.3479,false,false,false,,,,0,9,2,false,true,KD 4.00 OFF selected items,KD 4.00 OFF selected items,0,0,false,,0,false,false,false,true,62,32,27,623,628,28,100002,100003,0,0,1,false,false,0,0,,,,2.54,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5720,0,Dahiah_636065316202510845.jpg,Cafe Aldahiya,11455,"Cafe Aldahiya, Hawally",cafe-aldahiya-hawally,0,0,2.6,Normal,true,0,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,cafe-aldahiya,,,24,Breakfast,,12,Sandwiches,,"Breakfast, Sandwiches",,,,,false,0,,08/09/2016 19:44:35,,0,32 ratings,32,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_8.jpg,47.98019,29.352909,false,false,false,,,,0,20,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,100002,,,,,,0,0,1,false,false,1,0,,,,9.688,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5777,0,Ananas-W-Mango_636072352188938057.jpg,Ananas w mango,11579,"Ananas w mango, Farwaniya",ananas-w-mango-farwaniya,0,0,3.9,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,false,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,hala-toot,,,249,Juices,,22,Desserts,,"Juices, Desserts",,,,,false,0,,08/18/2016 16:55:13,,0,138 ratings,138,,false,143,,,false,false,false,false,false,false,false,autohero_Juices_1.jpg,48.050500,29.202111,false,false,false,,,,0,6,3,false,true,15% OFF orders above KD 8.00,15% OFF orders above KD 8.00,0,0,false,,0,false,false,false,true,62,27,623,628,28,100002,100003,53,0,0,1,false,false,2,0,,,,15.268,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5784,0,Klaraig_01_636080638945878901.jpg,Klaraig,11762,"Klaraig, Ferdous",klaraig-ferdous,0,0,3.1,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,klaraig,,,22,Desserts,,,,,Desserts,,,,,false,0,,08/31/2016 20:35:47,,0,15 ratings,15,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_6.jpg,47.872463,29.283577,false,false,false,,,,0,61,3,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,53,,,,0,0,1,false,false,2,0,,,,22.372,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5806,0,Chicken-King_636082777004065360.jpg,Chicken King,11622,"Chicken King, Hawally",chicken-king-hawally,0,0,3.7,Good,true,1,2.5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,chicken-king,,,12,Sandwiches,,18,American,,"Sandwiches, American",,,,,false,0,,08/23/2016 12:56:07,,0,109 ratings,109,,false,143,,,false,false,false,false,false,false,false,autohero_Sandwiches_3.jpg,48.02911,29.328788,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,53,,,,0,0,1,false,false,2,0,,,,4.275,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5811,0,Gumasha-Kuwaiti-Cuis_636075614295709604.jpg,Gumasha Kuwaiti Cuisine,11627,"Gumasha Kuwaiti Cuisine, Kuwait City",gumasha-kuwaiti-cuisine-kuwait-city,0,0,3,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,gumasha-kuwaiti-cuisine,,,19,Kuwaiti,,,,,Kuwaiti,,,,,true,5,,08/23/2016 15:26:50,,0,28 ratings,28,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_5.jpg,47.980796,29.373407,false,false,false,,,,0,4,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,,,,0,0,1,false,false,0,0,,,,10.242,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5845,0,1_636113635186049560.jpg,Juice Yard,11685,"Juice Yard, Ardiya Small Industrial",juice-yard-ardiya-small-industrial,0,0,3.6,Good,true,1,3,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,true,false,false,false,Open,0.5,0,0,0,0,0,0,juice-yard,,,249,Juices,,22,Desserts,,"Juices, Desserts, Frozen Yogurt",,,,,true,1,,08/27/2016 13:05:29,,0,93 ratings,93,,false,143,,,false,false,false,true,false,false,false,autohero_Juices_6.jpg,47.907722,29.2942,false,false,false,,,,0,87,3,false,true,20% OFF selected items,20% OFF selected items,1,2,true,Free Pepsi with orders over KD 3.00,1,false,false,false,true,62,32,27,623,628,28,29,53,0,0,1,false,false,3,0,,,,18.285,false,false,120,false,false,11,9198,1,35,4,141,,false,false,false,,9999,51,Frozen Yogurt,,,,,,,,,,,,,,,,,,,,,,,,
5848,0,Roving_636081589439896206.jpg,Roving,11722,"Roving, Abdullah Al-Salem",roving-abdullah-alsalem,0,0,4,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,roving,,,14,Burgers,,396,International,,"Burgers, International",,,,,false,0,,08/30/2016 11:11:36,,0,57 ratings,57,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_9.jpg,47.913333,29.297500,false,false,false,,,,0,20,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,100002,100003,53,,,,0,0,1,false,false,0,0,,,,17.587,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5868,0,Affouri-02_636088741778873204.jpg,Alafouri Sweets,11782,"Alafouri sweets, Hawally",alafouri-sweets-hawally,0,0,3.2,Good,true,1,4,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,alafouri-sweets,,,395,Arabic,,22,Desserts,,"Arabic, Desserts",,,,,false,0,,09/07/2016 00:00:00,,0,30 ratings,30,,false,143,,,false,false,false,false,false,false,false,autohero_Arabic_4.jpg,48.025500,29.334694,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,,,,,,,0,0,1,false,false,3,0,,,,4.552,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5873,0,La-Noisette_636088550606623976.jpg,Lanoisette Sweets & Pastries,11732,"Lanoisette, Al-Qurain",lanoisette-alqurain,0,0,3.8,Very good,true,2,10,120,Within 120 mins,120 - 130 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,lanoisette,,,22,Desserts,,24,Breakfast,,"Desserts, Breakfast",,,,,false,0,,08/30/2016 17:44:50,,0,35 ratings,35,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_7.jpg,48.046078,29.200701,false,false,false,,,,0,56,6,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,100003,53,,,0,0,1,false,false,1,0,,,,15.487,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5875,0,Chaclate_636088561780985415.jpg,Chaclate,11741,"Chaclate, Salmiya",chaclate-salmiya,0,0,3.9,Very good,true,2,5,75,Within 75 mins,75 - 85 mins,true,true,true,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,chaclate,,,22,Desserts,,,,,Desserts,,,,,false,0,,08/31/2016 13:13:07,,0,16 ratings,16,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_8.jpg,48.090554,29.343719,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100003,53,,,,0,0,1,false,false,3,0,,,,2.747,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5895,0,Abieta_636178488560541982.jpg,Abieta Restaurant,11792,"Abieta Restaurant, Salmiya",abieta-restaurant-salmiya,0,0,3.6,Good,true,1,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,abieta-restaurant,,,10,Healthy Food,,14,Burgers,,"Healthy Food, Burgers, Breakfast",,,,,true,2,,10/11/2016 00:00:00,,0,92 ratings,92,,false,143,,,false,false,false,false,false,false,false,autohero_HealthyFood_8.jpg,48.08207,29.265383,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,,,,,0,0,1,false,false,3,0,,,,8.33,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,24,Breakfast,,,,,,,,,,,,,,,,,,,,,,,,
5901,0,Ovenji_Eng_636088530500883603.jpg,Ovenji,11807,"Ovenji, Sharq",ovenji-sharq,0,0,3.5,Good,true,1,3,60,Within 60 mins,60 - 70 mins,true,true,false,false,true,false,false,false,false,Open,0.5,0,0,0,0,0,0,ovenji,,,24,Breakfast,,3,Lebanese,,"Breakfast, Lebanese, Sandwiches",,,,,true,2,,11/04/2016 00:00:00,,0,42 ratings,42,,false,143,,,false,false,false,false,false,false,false,autohero_Breakfast_10.jpg,47.98961,29.3868,false,false,false,,,,0,48,1,false,true,15% OFF orders above KD 8.00,15% OFF orders above KD 8.00,0,0,false,,0,false,false,false,true,62,32,27,623,628,28,100002,,0,0,1,false,false,2,0,,,,10.046,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,12,Sandwiches,,,,,,,,,,,,,,,,,,,,,,,,
5908,0,Paul_636145556678418737.jpg,Paul Cafe,11818,"Paul Cafe, Jabriya",paul-cafe-jabriya,0,0,4.2,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,paul-cafe,,,15,Cafe,,396,International,,"Cafe, International, Sandwiches",,,,,false,0,,11/13/2016 00:00:00,,0,11 ratings,11,,false,143,,,false,false,false,false,false,false,false,autohero_Cafe_5.jpg,48.0155,29.3219,false,false,false,,,,0,23,2,false,false,,Free Free Dessert with all orders,0,0,true,Free Free Dessert with all orders,0,false,false,false,true,62,28,29,100002,100003,,,,0,0,1,false,false,1,0,,,,5.942,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,12,Sandwiches,,,,,,,,,,,,,,,,,,,,,,,,
5985,0,Luckys-Organic-Burge_636121359932880616.jpg,Lucky's Organic Burgers,11930,"Luckys Organic Burgers, Ardhiya",luckys-organic-burgers-ardhiya,0,0,3.9,Very good,true,2,5,60,Within 60 mins,60 - 70 mins,true,true,false,false,false,true,false,false,false,Open,0.5,0,0,0,0,0,0,luckys-organic-burgers,,,14,Burgers,,18,American,,"Burgers, American",,,,,true,5,,10/16/2016 00:00:00,,0,184 ratings,184,,false,143,,,false,false,false,false,false,false,false,autohero_Burgers_3.jpg,47.908745,29.294823,false,false,false,,,,0,62,3,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,100002,100003,53,,,0,0,1,false,false,2,0,,,,18.157,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
5986,0,Final-Quzi-Express-L_636104090819684220.JPG,Quzi Express,12358,"Quzi Express, Kuwait City",quzi-express-kuwait-city,0,0,4.6,Awesome,true,3,0,90,Within 90 mins,90 - 100 mins,true,true,true,false,true,true,false,false,false,Open,0.5,0,0,0,0,0,0,quzi-express,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,false,0,,10/27/2016 23:20:41,,0,6 ratings,6,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_1.jpg,47.99305,29.3805,true,true,false,,,Coka,1,4,1,false,true,10% OFF orders above KD 10.00,10% OFF orders above KD 10.00,0,0,false,,0,false,false,false,true,62,27,623,628,28,29,100002,100003,0,0,1,false,false,0,0,,,,9.36,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100004,53,,,,,,,,,,,,,,,,,,
5992,0,The-Cheezery_636104091889161157.jpg,THECheeZery Desserts & Bakery Est.,11932,"cheezery, Sharq",cheezery-sharq,0,0,4,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,true,true,false,false,false,Open,1,0,0,0,0,0,0,thecheezery,,,22,Desserts,,,,,Desserts,,,,,true,3,,09/27/2016 00:00:00,,0,57 ratings,57,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_4.jpg,47.99332,29.379,false,false,false,,,,0,48,1,false,true,KD 3.00 OFF selected items,KD 3.00 OFF selected items,0,0,true,Free Mini Qirs Aqaily (24 Pcs) with orders over KD 30.00,0,false,false,false,true,62,32,27,623,628,28,29,100003,0,0,1,false,false,3,0,,,,9.252,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100004,53,,,,,,,,,,,,,,,,,,
6038,0,Mashawi_636112710076351529.jpg,Mashawi,11999,"Mashawi, Mishrif",mashawi-mishrif,0,0,3.2,Good,true,1,3.5,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,mashawi,,,21,Turkish,,332,Shawarma & Doner,,"Turkish, Shawarma & Doner, Arabic",,,,,false,0,,10/06/2016 00:00:00,,0,15 ratings,15,,false,143,,,false,false,false,false,false,false,false,autohero_Turkish_5.jpg,48.06638,29.2891,false,false,false,,,,0,29,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,,,,,,0,0,1,false,false,3,0,,,,5.511,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,395,Arabic,,,,,,,,,,,,,,,,,,,,,,,,
6051,0,Damlooj__-Logo_636112117668043148.jpg,Damlooj Bakery,12033,"Damlooj, Sharq",damlooj-sharq,0,0,4.1,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,damlooj,,,400,Grocery,,,,,Grocery,,,,,false,0,,10/04/2016 20:51:00,,0,63 ratings,63,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_5.jpg,47.990258,29.382191,false,false,false,,,,0,48,1,false,false,,,0,0,false,,0,false,false,false,true,62,638,70,28,29,100002,100003,100004,0,0,1,false,false,2,0,,,,9.722,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,53,,,,,,,,,,,,,,,,,,,
6055,0,Tempuraguys_636140450389783810.jpg,Tempura Guys,12072,"Tempura Guys, Salmiya",tempura-guys-salmiya,0,0,4.4,Very good,true,2,0,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,tempura-guys,,,1,Japanese,,,,,Japanese,,,,,false,0,,10/08/2016 21:29:55,,0,24 ratings,24,,false,143,,,false,false,false,false,false,false,false,autohero_Japanese_2.jpg,0,0,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,100003,100004,,,0,0,1,false,false,0,0,,,,14.985,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6088,0,Monasabat_Logo_636155904811583228.jpg,Monasabat,12779,"Monasabat, Ardiya Small Industrial",monasabat-ardiya-small-industrial,0,0,4,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,monasabat,,,19,Kuwaiti,,395,Arabic,,"Kuwaiti, Arabic",,,,,true,5,,12/01/2016 00:00:00,,0,44 ratings,44,,false,143,,,false,false,false,false,false,false,false,autohero_Kuwaiti_10.jpg,47.911621,29.297707,false,false,false,,,,0,87,3,false,false,,,0,0,false,,0,false,false,false,true,62,32,28,29,100002,100003,53,,0,0,1,false,false,2,0,,,,17.765,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6138,0,Skyland-Chinese_636128475456271532.jpg,Skyland Chinese,12210,"Skyland, Hawally",skyland-hawally,0,0,3.8,Very good,true,2,4,60,Within 60 mins,60 - 70 mins,true,false,false,false,false,false,false,false,false,Open,0.25,0,0,0,0,0,0,skyland,,,2,Chinese,,,,,Chinese,,,,,false,0,,11/09/2016 00:00:00,,0,3 ratings,3,,false,143,,,false,false,false,false,false,false,false,autohero_Chinese_2.jpg,48.01855,29.3471,false,false,false,,,,0,7,2,false,false,,,0,0,false,,0,false,false,false,true,62,100002,100003,,,,,,0,0,1,false,false,0,0,,,,5.382,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
6139,0,the-Rainbow-Duck-Logo_636212989264420729.jpg,The Rainbow Duck,12193,"Rainbow Duck, Salmiya",rainbow-duck-salmiya,0,0,5,Awesome,true,3,0,78,Within 78 mins,75 - 85 mins,false,true,true,false,true,true,false,false,false,Open,0,0,0,0,0,0,0,rainbow-duck,,,491,pharmacy,,,,,pharmacy,,,,,false,0,,10/17/2016 16:48:29,,0,2 ratings,2,,false,143,,,false,false,false,true,true,true,false,ALI_CAKE-0003_636298533175689911.jpg,48.070296,29.339070,true,true,false,,,Coka,1,9,2,false,true,10% OFF selected items,10% OFF selected items,0,0,false,,0,false,false,false,true,62,595,27,623,628,26,28,29,2,2,2,false,false,0,0,,,,0.444,true,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,100001,100002,100003,100004,,,,,,,,,,,,,,,,
6140,0,Choco-Cave_636124916143449439.jpg,Choco Cave,12237,"Choco Cave, Salmiya",choco-cave-salmiya,0,0,4.1,Very good,true,2,4,120,Within 120 mins,120 - 130 mins,true,true,true,false,false,false,false,false,false,Open,0.5,0,0,0,0,0,0,choco-cave,,,22,Desserts,,,,,Desserts,,,,,false,0,,10/19/2016 00:00:00,,0,64 ratings,64,,false,143,,,false,false,false,false,false,false,false,autohero_Desserts_10.jpg,48.084609,29.346816,false,false,false,,,,0,9,2,false,false,,,0,0,false,,0,false,false,false,true,62,28,29,100002,100003,53,,,0,0,1,false,false,2,0,,,,2.22,false,false,0,false,false,11,1,1,63,4,141,,false,false,false,,9999,,,,,,,,,,,,,,,,,,,,,,,,,,
